order_id,timestamp,day_of_week,is_weekend,weather,location,item_name,quantity,item_price,total_price
ORD115674,2026-06-12 14:15:00.682584,Friday,0,Sunny,Indraninagar,Biriyani,3,260,780
ORD115675,2026-06-12 14:38:00.682584,Friday,0,Sunny,Indraninagar,Aloo Paratha,2,30,60
ORD115676,2026-06-12 22:09:00.682584,Friday,0,Sunny,Koramangala,Momo,3,120,360
ORD115677,2026-06-12 17:10:00.682584,Friday,0,Sunny,Indraninagar,Cold Drink,4,60,240
ORD115678,2026-06-12 14:27:00.682584,Friday,0,Sunny,Whitefield,Momo,1,120,120
ORD115679,2026-06-12 22:25:00.682584,Friday,0,Sunny,HSR Layout,Cold Drink,1,60,60
ORD115680,2026-06-12 19:16:00.682584,Friday,0,Sunny,Indraninagar,Biriyani,3,260,780
ORD115681,2026-06-12 13:25:00.682584,Friday,0,Sunny,Indraninagar,Cold Drink,4,60,240
ORD115682,2026-06-12 13:19:00.682584,Friday,0,Sunny,Indraninagar,Chicken Bharta,4,250,1000
ORD115683,2026-06-12 11:44:00.682584,Friday,0,Sunny,Indraninagar,Aloo Paratha,3,30,90
ORD115684,2026-06-12 20:36:00.682584,Friday,0,Sunny,Koramangala,Fish Finger,1,70,70
ORD115685,2026-06-12 20:43:00.682584,Friday,0,Sunny,Koramangala,Chicken Bharta,4,250,1000
ORD115686,2026-06-12 14:18:00.682584,Friday,0,Sunny,Koramangala,Cold Drink,4,60,240
ORD115687,2026-06-12 22:22:00.682584,Friday,0,Sunny,Koramangala,Aloo Paratha,1,30,30
ORD115688,2026-06-12 12:02:00.682584,Friday,0,Sunny,Koramangala,Biriyani,3,260,780
ORD115689,2026-06-12 20:22:00.682584,Friday,0,Sunny,Indraninagar,Cold Drink,2,60,120
ORD115690,2026-06-12 21:34:00.682584,Friday,0,Sunny,Koramangala,Momo,2,120,240
ORD115691,2026-06-12 19:17:00.682584,Friday,0,Sunny,Indraninagar,Cold Drink,2,60,120
ORD115692,2026-06-12 18:48:00.682584,Friday,0,Sunny,HSR Layout,Fish Finger,4,70,280
ORD115693,2026-06-12 14:03:00.682584,Friday,0,Sunny,Indraninagar,Biriyani,1,260,260
ORD115694,2026-06-12 20:45:00.682584,Friday,0,Sunny,Indraninagar,Biriyani,3,260,780
ORD115695,2026-06-12 13:42:00.682584,Friday,0,Sunny,Koramangala,Cold Drink,2,60,120
ORD115696,2026-06-12 14:08:00.682584,Friday,0,Sunny,Koramangala,Momo,2,120,240
ORD115697,2026-06-12 21:16:00.682584,Friday,0,Sunny,HSR Layout,Cold Drink,2,60,120
ORD115698,2026-06-12 20:42:00.682584,Friday,0,Sunny,Koramangala,Chicken Bharta,3,250,750
ORD115699,2026-06-12 20:38:00.682584,Friday,0,Sunny,Whitefield,Chicken Bharta,4,250,1000
ORD115700,2026-06-12 22:45:00.682584,Friday,0,Sunny,Koramangala,Chicken Bharta,4,250,1000
ORD115701,2026-06-12 13:03:00.682584,Friday,0,Sunny,Koramangala,Momo,1,120,120
ORD115702,2026-06-12 19:18:00.682584,Friday,0,Sunny,HSR Layout,Aloo Paratha,1,30,30
ORD115703,2026-06-12 20:02:00.682584,Friday,0,Sunny,Indraninagar,Chicken Bharta,2,250,500
ORD115704,2026-06-12 18:27:00.682584,Friday,0,Sunny,HSR Layout,Biriyani,1,260,260
ORD115705,2026-06-12 19:19:00.682584,Friday,0,Sunny,Koramangala,Biriyani,1,260,260
ORD115706,2026-06-12 20:12:00.682584,Friday,0,Sunny,Whitefield,Cold Drink,3,60,180
ORD115707,2026-06-12 21:23:00.682584,Friday,0,Sunny,Koramangala,Momo,4,120,480
ORD115708,2026-06-12 19:58:00.682584,Friday,0,Sunny,HSR Layout,Biriyani,1,260,260
ORD115709,2026-06-12 21:42:00.682584,Friday,0,Sunny,Koramangala,Fish Finger,3,70,210
ORD115710,2026-06-12 14:01:00.682584,Friday,0,Sunny,HSR Layout,Fish Finger,3,70,210
ORD115711,2026-06-12 20:37:00.682584,Friday,0,Sunny,Indraninagar,Cold Drink,4,60,240
ORD115712,2026-06-12 23:55:00.682584,Friday,0,Sunny,Whitefield,Chicken Bharta,4,250,1000
ORD115713,2026-06-12 17:57:00.682584,Friday,0,Sunny,HSR Layout,Fish Finger,1,70,70
ORD115714,2026-06-12 13:28:00.682584,Friday,0,Sunny,Koramangala,Chicken Bharta,2,250,500
ORD115715,2026-06-12 13:25:00.682584,Friday,0,Sunny,Koramangala,Chicken Bharta,1,250,250
ORD115716,2026-06-12 20:18:00.682584,Friday,0,Sunny,Whitefield,Fish Finger,2,70,140
ORD115717,2026-06-12 21:01:00.682584,Friday,0,Sunny,Indraninagar,Momo,3,120,360
ORD115718,2026-06-12 17:02:00.682584,Friday,0,Sunny,Indraninagar,Cold Drink,3,60,180
ORD115719,2026-06-12 14:57:00.682584,Friday,0,Sunny,HSR Layout,Cold Drink,3,60,180
ORD115720,2026-06-12 17:28:00.682584,Friday,0,Sunny,HSR Layout,Fish Finger,2,70,140
ORD115721,2026-06-12 13:00:00.682584,Friday,0,Sunny,Koramangala,Chicken Bharta,3,250,750
ORD115722,2026-06-12 13:17:00.682584,Friday,0,Sunny,Indraninagar,Cold Drink,3,60,180
ORD115723,2026-06-12 18:18:00.682584,Friday,0,Sunny,Koramangala,Biriyani,3,260,780
ORD115724,2026-06-12 22:27:00.682584,Friday,0,Sunny,Whitefield,Biriyani,4,260,1040
ORD115725,2026-06-12 19:35:00.682584,Friday,0,Sunny,Indraninagar,Fish Finger,2,70,140
ORD115726,2026-06-12 21:05:00.682584,Friday,0,Sunny,HSR Layout,Aloo Paratha,3,30,90
ORD115727,2026-06-13 19:37:00.682584,Saturday,1,Clear,Koramangala,Chicken Bharta,4,250,1000
ORD115728,2026-06-13 17:11:00.682584,Saturday,1,Clear,Whitefield,Aloo Paratha,2,30,60
ORD115729,2026-06-13 22:48:00.682584,Saturday,1,Clear,Indraninagar,Fish Finger,3,70,210
ORD115730,2026-06-13 19:42:00.682584,Saturday,1,Clear,Whitefield,Cold Drink,1,60,60
ORD115731,2026-06-13 11:35:00.682584,Saturday,1,Clear,Indraninagar,Aloo Paratha,1,30,30
ORD115732,2026-06-13 23:50:00.682584,Saturday,1,Clear,Koramangala,Chicken Bharta,3,250,750
ORD115733,2026-06-13 17:58:00.682584,Saturday,1,Clear,Indraninagar,Fish Finger,2,70,140
ORD115734,2026-06-13 13:27:00.682584,Saturday,1,Clear,Indraninagar,Fish Finger,1,70,70
ORD115735,2026-06-13 15:24:00.682584,Saturday,1,Clear,Whitefield,Chicken Bharta,3,250,750
ORD115736,2026-06-13 19:33:00.682584,Saturday,1,Clear,Indraninagar,Cold Drink,4,60,240
ORD115737,2026-06-13 19:33:00.682584,Saturday,1,Clear,Koramangala,Biriyani,3,260,780
ORD115738,2026-06-13 21:58:00.682584,Saturday,1,Clear,Indraninagar,Biriyani,1,260,260
ORD115739,2026-06-13 20:23:00.682584,Saturday,1,Clear,Indraninagar,Aloo Paratha,2,30,60
ORD115740,2026-06-13 19:48:00.682584,Saturday,1,Clear,Whitefield,Aloo Paratha,2,30,60
ORD115741,2026-06-13 13:17:00.682584,Saturday,1,Clear,Koramangala,Cold Drink,4,60,240
ORD115742,2026-06-13 21:20:00.682584,Saturday,1,Clear,Indraninagar,Biriyani,1,260,260
ORD115743,2026-06-13 20:48:00.682584,Saturday,1,Clear,Indraninagar,Cold Drink,1,60,60
ORD115744,2026-06-13 20:57:00.682584,Saturday,1,Clear,Whitefield,Cold Drink,1,60,60
ORD115745,2026-06-13 17:31:00.682584,Saturday,1,Clear,Indraninagar,Momo,2,120,240
ORD115746,2026-06-13 19:17:00.682584,Saturday,1,Clear,Koramangala,Aloo Paratha,1,30,30
ORD115747,2026-06-13 16:02:00.682584,Saturday,1,Clear,Whitefield,Chicken Bharta,3,250,750
ORD115748,2026-06-13 11:21:00.682584,Saturday,1,Clear,HSR Layout,Chicken Bharta,4,250,1000
ORD115749,2026-06-13 23:32:00.682584,Saturday,1,Clear,Koramangala,Cold Drink,3,60,180
ORD115750,2026-06-13 21:28:00.682584,Saturday,1,Clear,HSR Layout,Momo,2,120,240
ORD115751,2026-06-13 19:32:00.682584,Saturday,1,Clear,Indraninagar,Aloo Paratha,4,30,120
ORD115752,2026-06-13 22:29:00.682584,Saturday,1,Clear,Koramangala,Cold Drink,2,60,120
ORD115753,2026-06-13 12:41:00.682584,Saturday,1,Clear,Indraninagar,Fish Finger,1,70,70
ORD115754,2026-06-13 21:09:00.682584,Saturday,1,Clear,Whitefield,Chicken Bharta,1,250,250
ORD115755,2026-06-13 19:26:00.682584,Saturday,1,Clear,Whitefield,Aloo Paratha,1,30,30
ORD115756,2026-06-13 23:09:00.682584,Saturday,1,Clear,Whitefield,Momo,3,120,360
ORD115757,2026-06-13 19:22:00.682584,Saturday,1,Clear,HSR Layout,Biriyani,2,260,520
ORD115758,2026-06-13 20:09:00.682584,Saturday,1,Clear,HSR Layout,Aloo Paratha,1,30,30
ORD115759,2026-06-13 13:21:00.682584,Saturday,1,Clear,Indraninagar,Aloo Paratha,1,30,30
ORD115760,2026-06-13 15:47:00.682584,Saturday,1,Clear,Koramangala,Biriyani,1,260,260
ORD115761,2026-06-13 16:46:00.682584,Saturday,1,Clear,Koramangala,Fish Finger,4,70,280
ORD115762,2026-06-13 20:14:00.682584,Saturday,1,Clear,Whitefield,Momo,3,120,360
ORD115763,2026-06-13 19:25:00.682584,Saturday,1,Clear,HSR Layout,Fish Finger,3,70,210
ORD115764,2026-06-13 18:40:00.682584,Saturday,1,Clear,Whitefield,Cold Drink,3,60,180
ORD115765,2026-06-13 23:22:00.682584,Saturday,1,Clear,Koramangala,Fish Finger,4,70,280
ORD115766,2026-06-13 11:24:00.682584,Saturday,1,Clear,Indraninagar,Fish Finger,4,70,280
ORD115767,2026-06-13 20:53:00.682584,Saturday,1,Clear,Indraninagar,Chicken Bharta,4,250,1000
ORD115768,2026-06-13 11:43:00.682584,Saturday,1,Clear,Whitefield,Momo,1,120,120
ORD115769,2026-06-13 11:01:00.682584,Saturday,1,Clear,Whitefield,Momo,3,120,360
ORD115770,2026-06-13 19:12:00.682584,Saturday,1,Clear,Koramangala,Chicken Bharta,2,250,500
ORD115771,2026-06-13 14:42:00.682584,Saturday,1,Clear,Whitefield,Biriyani,3,260,780
ORD115772,2026-06-13 18:34:00.682584,Saturday,1,Clear,Koramangala,Cold Drink,3,60,180
ORD115773,2026-06-13 17:14:00.682584,Saturday,1,Clear,Koramangala,Chicken Bharta,4,250,1000
ORD115774,2026-06-13 12:35:00.682584,Saturday,1,Clear,Indraninagar,Cold Drink,1,60,60
ORD115775,2026-06-13 21:34:00.682584,Saturday,1,Clear,Indraninagar,Aloo Paratha,2,30,60
ORD115776,2026-06-13 18:35:00.682584,Saturday,1,Clear,HSR Layout,Momo,3,120,360
ORD115777,2026-06-13 18:28:00.682584,Saturday,1,Clear,Indraninagar,Cold Drink,1,60,60
ORD115778,2026-06-13 17:23:00.682584,Saturday,1,Clear,HSR Layout,Cold Drink,1,60,60
ORD115779,2026-06-13 18:32:00.682584,Saturday,1,Clear,Whitefield,Chicken Bharta,2,250,500
ORD115780,2026-06-13 21:27:00.682584,Saturday,1,Clear,Whitefield,Fish Finger,3,70,210
ORD115781,2026-06-13 22:49:00.682584,Saturday,1,Clear,HSR Layout,Chicken Bharta,4,250,1000
ORD115782,2026-06-13 17:05:00.682584,Saturday,1,Clear,HSR Layout,Momo,2,120,240
ORD115783,2026-06-13 21:54:00.682584,Saturday,1,Clear,Indraninagar,Fish Finger,3,70,210
ORD115784,2026-06-13 19:11:00.682584,Saturday,1,Clear,HSR Layout,Cold Drink,2,60,120
ORD115785,2026-06-13 21:57:00.682584,Saturday,1,Clear,HSR Layout,Chicken Bharta,1,250,250
ORD115786,2026-06-13 23:03:00.682584,Saturday,1,Clear,HSR Layout,Biriyani,4,260,1040
ORD115787,2026-06-13 18:41:00.682584,Saturday,1,Clear,Indraninagar,Fish Finger,3,70,210
ORD115788,2026-06-13 13:59:00.682584,Saturday,1,Clear,HSR Layout,Cold Drink,3,60,180
ORD115789,2026-06-13 22:51:00.682584,Saturday,1,Clear,HSR Layout,Chicken Bharta,2,250,500
ORD115790,2026-06-13 22:15:00.682584,Saturday,1,Clear,Koramangala,Biriyani,4,260,1040
ORD115791,2026-06-13 14:20:00.682584,Saturday,1,Clear,Indraninagar,Fish Finger,3,70,210
ORD115792,2026-06-13 17:44:00.682584,Saturday,1,Clear,Koramangala,Chicken Bharta,4,250,1000
ORD115793,2026-06-13 14:56:00.682584,Saturday,1,Clear,Indraninagar,Cold Drink,3,60,180
ORD115794,2026-06-13 17:23:00.682584,Saturday,1,Clear,Koramangala,Fish Finger,1,70,70
ORD115795,2026-06-13 21:19:00.682584,Saturday,1,Clear,HSR Layout,Chicken Bharta,4,250,1000
ORD115796,2026-06-13 18:22:00.682584,Saturday,1,Clear,HSR Layout,Cold Drink,4,60,240
ORD115797,2026-06-13 23:50:00.682584,Saturday,1,Clear,Indraninagar,Aloo Paratha,3,30,90
ORD115798,2026-06-13 20:18:00.682584,Saturday,1,Clear,Koramangala,Chicken Bharta,3,250,750
ORD115799,2026-06-13 21:58:00.682584,Saturday,1,Clear,Whitefield,Chicken Bharta,3,250,750
ORD115800,2026-06-13 13:25:00.682584,Saturday,1,Clear,HSR Layout,Chicken Bharta,2,250,500
ORD115801,2026-06-13 14:24:00.682584,Saturday,1,Clear,Whitefield,Chicken Bharta,4,250,1000
ORD115802,2026-06-13 13:00:00.682584,Saturday,1,Clear,Indraninagar,Fish Finger,4,70,280
ORD115803,2026-06-13 20:00:00.682584,Saturday,1,Clear,Whitefield,Cold Drink,4,60,240
ORD115804,2026-06-13 13:13:00.682584,Saturday,1,Clear,Koramangala,Chicken Bharta,3,250,750
ORD115805,2026-06-13 20:53:00.682584,Saturday,1,Clear,Koramangala,Fish Finger,3,70,210
ORD115806,2026-06-13 13:13:00.682584,Saturday,1,Clear,Whitefield,Chicken Bharta,2,250,500
ORD115807,2026-06-13 19:55:00.682584,Saturday,1,Clear,Indraninagar,Chicken Bharta,1,250,250
ORD115808,2026-06-13 22:39:00.682584,Saturday,1,Clear,Whitefield,Fish Finger,2,70,140
ORD115809,2026-06-13 14:09:00.682584,Saturday,1,Clear,HSR Layout,Cold Drink,1,60,60
ORD115810,2026-06-13 21:49:00.682584,Saturday,1,Clear,Koramangala,Aloo Paratha,2,30,60
ORD115811,2026-06-13 17:41:00.682584,Saturday,1,Clear,Indraninagar,Fish Finger,2,70,140
ORD115812,2026-06-13 13:23:00.682584,Saturday,1,Clear,Whitefield,Aloo Paratha,2,30,60
ORD115813,2026-06-13 22:03:00.682584,Saturday,1,Clear,Indraninagar,Momo,1,120,120
ORD115814,2026-06-13 13:07:00.682584,Saturday,1,Clear,Whitefield,Cold Drink,3,60,180
ORD115815,2026-06-13 11:42:00.682584,Saturday,1,Clear,HSR Layout,Chicken Bharta,2,250,500
ORD115816,2026-06-13 20:41:00.682584,Saturday,1,Clear,Koramangala,Momo,2,120,240
ORD115817,2026-06-13 16:50:00.682584,Saturday,1,Clear,Whitefield,Aloo Paratha,2,30,60
ORD115818,2026-06-13 20:43:00.682584,Saturday,1,Clear,Whitefield,Biriyani,2,260,520
ORD115819,2026-06-13 20:50:00.682584,Saturday,1,Clear,HSR Layout,Chicken Bharta,3,250,750
ORD115820,2026-06-13 13:50:00.682584,Saturday,1,Clear,HSR Layout,Cold Drink,3,60,180
ORD115821,2026-06-13 20:34:00.682584,Saturday,1,Clear,Whitefield,Fish Finger,3,70,210
ORD115822,2026-06-13 11:14:00.682584,Saturday,1,Clear,Koramangala,Aloo Paratha,3,30,90
ORD115823,2026-06-13 18:09:00.682584,Saturday,1,Clear,Whitefield,Biriyani,1,260,260
ORD115824,2026-06-13 20:37:00.682584,Saturday,1,Clear,Indraninagar,Fish Finger,1,70,70
ORD115825,2026-06-13 20:55:00.682584,Saturday,1,Clear,HSR Layout,Cold Drink,4,60,240
ORD115826,2026-06-13 12:03:00.682584,Saturday,1,Clear,Koramangala,Cold Drink,1,60,60
ORD115827,2026-06-13 21:56:00.682584,Saturday,1,Clear,Koramangala,Aloo Paratha,2,30,60
ORD115828,2026-06-13 19:28:00.682584,Saturday,1,Clear,Whitefield,Chicken Bharta,3,250,750
ORD115829,2026-06-13 14:13:00.682584,Saturday,1,Clear,HSR Layout,Biriyani,4,260,1040
ORD115830,2026-06-13 14:38:00.682584,Saturday,1,Clear,Whitefield,Cold Drink,4,60,240
ORD115831,2026-06-13 22:37:00.682584,Saturday,1,Clear,Indraninagar,Chicken Bharta,3,250,750
ORD115832,2026-06-13 19:15:00.682584,Saturday,1,Clear,Koramangala,Momo,4,120,480
ORD115833,2026-06-13 22:35:00.682584,Saturday,1,Clear,HSR Layout,Fish Finger,3,70,210
ORD115834,2026-06-13 21:06:00.682584,Saturday,1,Clear,Indraninagar,Fish Finger,1,70,70
ORD115835,2026-06-13 14:00:00.682584,Saturday,1,Clear,Indraninagar,Cold Drink,1,60,60
ORD115836,2026-06-13 13:32:00.682584,Saturday,1,Clear,Indraninagar,Fish Finger,1,70,70
ORD115837,2026-06-13 17:23:00.682584,Saturday,1,Clear,HSR Layout,Biriyani,3,260,780
ORD115838,2026-06-13 22:26:00.682584,Saturday,1,Clear,HSR Layout,Biriyani,3,260,780
ORD115839,2026-06-13 21:32:00.682584,Saturday,1,Clear,HSR Layout,Biriyani,3,260,780
ORD115840,2026-06-13 20:52:00.682584,Saturday,1,Clear,Indraninagar,Cold Drink,4,60,240
ORD115841,2026-06-13 21:51:00.682584,Saturday,1,Clear,Whitefield,Chicken Bharta,4,250,1000
ORD115842,2026-06-13 22:51:00.682584,Saturday,1,Clear,Indraninagar,Aloo Paratha,1,30,30
ORD115843,2026-06-13 20:57:00.682584,Saturday,1,Clear,HSR Layout,Fish Finger,1,70,70
ORD115844,2026-06-13 18:28:00.682584,Saturday,1,Clear,Indraninagar,Momo,2,120,240
ORD115845,2026-06-13 21:09:00.682584,Saturday,1,Clear,HSR Layout,Chicken Bharta,3,250,750
ORD115846,2026-06-13 20:58:00.682584,Saturday,1,Clear,HSR Layout,Momo,4,120,480
ORD115847,2026-06-13 19:49:00.682584,Saturday,1,Clear,Indraninagar,Cold Drink,3,60,180
ORD115848,2026-06-13 13:48:00.682584,Saturday,1,Clear,Whitefield,Fish Finger,1,70,70
ORD115849,2026-06-13 12:19:00.682584,Saturday,1,Clear,Indraninagar,Biriyani,2,260,520
ORD115850,2026-06-13 18:33:00.682584,Saturday,1,Clear,HSR Layout,Cold Drink,3,60,180
ORD115851,2026-06-13 16:17:00.682584,Saturday,1,Clear,Whitefield,Momo,4,120,480
ORD115852,2026-06-13 18:47:00.682584,Saturday,1,Clear,Indraninagar,Cold Drink,3,60,180
ORD115853,2026-06-13 21:36:00.682584,Saturday,1,Clear,Indraninagar,Biriyani,1,260,260
ORD115854,2026-06-13 17:31:00.682584,Saturday,1,Clear,Koramangala,Cold Drink,4,60,240
ORD115855,2026-06-13 19:57:00.682584,Saturday,1,Clear,Indraninagar,Momo,3,120,360
ORD115856,2026-06-13 17:57:00.682584,Saturday,1,Clear,Koramangala,Fish Finger,1,70,70
ORD115857,2026-06-13 21:09:00.682584,Saturday,1,Clear,Indraninagar,Momo,4,120,480
ORD115858,2026-06-13 13:48:00.682584,Saturday,1,Clear,Whitefield,Biriyani,3,260,780
ORD115859,2026-06-13 18:20:00.682584,Saturday,1,Clear,Indraninagar,Biriyani,3,260,780
ORD115860,2026-06-13 22:56:00.682584,Saturday,1,Clear,Whitefield,Cold Drink,3,60,180
ORD115861,2026-06-13 22:34:00.682584,Saturday,1,Clear,Koramangala,Aloo Paratha,3,30,90
ORD115862,2026-06-13 14:28:00.682584,Saturday,1,Clear,HSR Layout,Cold Drink,3,60,180
ORD115863,2026-06-13 18:53:00.682584,Saturday,1,Clear,Indraninagar,Biriyani,4,260,1040
ORD115864,2026-06-13 13:56:00.682584,Saturday,1,Clear,Whitefield,Cold Drink,3,60,180
ORD115865,2026-06-13 14:42:00.682584,Saturday,1,Clear,Whitefield,Cold Drink,2,60,120
ORD115866,2026-06-13 19:57:00.682584,Saturday,1,Clear,Indraninagar,Chicken Bharta,3,250,750
ORD115867,2026-06-13 14:39:00.682584,Saturday,1,Clear,HSR Layout,Chicken Bharta,4,250,1000
ORD115868,2026-06-13 13:43:00.682584,Saturday,1,Clear,HSR Layout,Aloo Paratha,4,30,120
ORD115869,2026-06-13 11:23:00.682584,Saturday,1,Clear,Indraninagar,Cold Drink,1,60,60
ORD115870,2026-06-13 19:34:00.682584,Saturday,1,Clear,Koramangala,Fish Finger,4,70,280
ORD115871,2026-06-13 16:23:00.682584,Saturday,1,Clear,HSR Layout,Aloo Paratha,1,30,30
ORD115872,2026-06-13 22:10:00.682584,Saturday,1,Clear,Whitefield,Fish Finger,4,70,280
ORD115873,2026-06-13 19:22:00.682584,Saturday,1,Clear,Koramangala,Fish Finger,2,70,140
ORD115874,2026-06-13 19:55:00.682584,Saturday,1,Clear,HSR Layout,Chicken Bharta,1,250,250
ORD115875,2026-06-13 20:46:00.682584,Saturday,1,Clear,Indraninagar,Cold Drink,3,60,180
ORD115876,2026-06-13 13:20:00.682584,Saturday,1,Clear,Whitefield,Momo,3,120,360
ORD115877,2026-06-13 14:56:00.682584,Saturday,1,Clear,Indraninagar,Aloo Paratha,4,30,120
ORD115878,2026-06-13 20:45:00.682584,Saturday,1,Clear,Whitefield,Chicken Bharta,1,250,250
ORD115879,2026-06-13 20:37:00.682584,Saturday,1,Clear,Whitefield,Fish Finger,2,70,140
ORD115880,2026-06-13 22:14:00.682584,Saturday,1,Clear,HSR Layout,Aloo Paratha,3,30,90
ORD115881,2026-06-13 19:22:00.682584,Saturday,1,Clear,Whitefield,Fish Finger,3,70,210
ORD115882,2026-06-13 23:53:00.682584,Saturday,1,Clear,Whitefield,Aloo Paratha,2,30,60
ORD115883,2026-06-13 19:42:00.682584,Saturday,1,Clear,Koramangala,Biriyani,4,260,1040
ORD115884,2026-06-13 14:16:00.682584,Saturday,1,Clear,Koramangala,Momo,2,120,240
ORD115885,2026-06-13 18:49:00.682584,Saturday,1,Clear,Whitefield,Fish Finger,2,70,140
ORD115886,2026-06-13 20:04:00.682584,Saturday,1,Clear,Whitefield,Aloo Paratha,1,30,30
ORD115887,2026-06-13 20:17:00.682584,Saturday,1,Clear,Whitefield,Aloo Paratha,4,30,120
ORD115888,2026-06-13 23:52:00.682584,Saturday,1,Clear,Indraninagar,Chicken Bharta,1,250,250
ORD115889,2026-06-13 13:42:00.682584,Saturday,1,Clear,Koramangala,Chicken Bharta,4,250,1000
ORD115890,2026-06-13 21:13:00.682584,Saturday,1,Clear,HSR Layout,Aloo Paratha,4,30,120
ORD115891,2026-06-13 14:19:00.682584,Saturday,1,Clear,HSR Layout,Biriyani,2,260,520
ORD115892,2026-06-13 21:08:00.682584,Saturday,1,Clear,Whitefield,Chicken Bharta,2,250,500
ORD115893,2026-06-13 19:21:00.682584,Saturday,1,Clear,Koramangala,Momo,4,120,480
ORD115894,2026-06-13 22:05:00.682584,Saturday,1,Clear,Whitefield,Fish Finger,2,70,140
ORD115895,2026-06-13 21:29:00.682584,Saturday,1,Clear,Indraninagar,Fish Finger,3,70,210
ORD115896,2026-06-13 21:46:00.682584,Saturday,1,Clear,Whitefield,Cold Drink,2,60,120
ORD115897,2026-06-13 15:30:00.682584,Saturday,1,Clear,Koramangala,Biriyani,2,260,520
ORD115898,2026-06-13 15:00:00.682584,Saturday,1,Clear,Indraninagar,Chicken Bharta,3,250,750
ORD115899,2026-06-13 19:52:00.682584,Saturday,1,Clear,Koramangala,Biriyani,1,260,260
ORD115900,2026-06-13 21:59:00.682584,Saturday,1,Clear,Indraninagar,Cold Drink,1,60,60
ORD115901,2026-06-13 14:00:00.682584,Saturday,1,Clear,Whitefield,Biriyani,2,260,520
ORD115902,2026-06-13 20:45:00.682584,Saturday,1,Clear,Indraninagar,Biriyani,1,260,260
ORD115903,2026-06-13 22:37:00.682584,Saturday,1,Clear,HSR Layout,Fish Finger,4,70,280
ORD115904,2026-06-13 19:25:00.682584,Saturday,1,Clear,HSR Layout,Aloo Paratha,4,30,120
ORD115905,2026-06-13 20:46:00.682584,Saturday,1,Clear,HSR Layout,Momo,1,120,120
ORD115906,2026-06-13 14:45:00.682584,Saturday,1,Clear,HSR Layout,Momo,2,120,240
ORD115907,2026-06-13 20:28:00.682584,Saturday,1,Clear,HSR Layout,Aloo Paratha,1,30,30
ORD115908,2026-06-13 20:51:00.682584,Saturday,1,Clear,Indraninagar,Biriyani,3,260,780
ORD115909,2026-06-13 14:02:00.682584,Saturday,1,Clear,HSR Layout,Chicken Bharta,1,250,250
ORD115910,2026-06-13 21:53:00.682584,Saturday,1,Clear,Koramangala,Fish Finger,1,70,70
ORD115911,2026-06-13 13:44:00.682584,Saturday,1,Clear,Indraninagar,Biriyani,1,260,260
ORD115912,2026-06-13 21:13:00.682584,Saturday,1,Clear,Koramangala,Cold Drink,3,60,180
ORD115913,2026-06-13 11:41:00.682584,Saturday,1,Clear,Koramangala,Aloo Paratha,1,30,30
ORD115914,2026-06-13 21:01:00.682584,Saturday,1,Clear,Indraninagar,Chicken Bharta,1,250,250
ORD115915,2026-06-13 14:24:00.682584,Saturday,1,Clear,Indraninagar,Fish Finger,1,70,70
ORD115916,2026-06-14 20:17:00.682584,Sunday,1,Raining,Koramangala,Biriyani,2,260,520
ORD115917,2026-06-14 19:11:00.682584,Sunday,1,Raining,HSR Layout,Momo,3,120,360
ORD115918,2026-06-14 19:30:00.682584,Sunday,1,Raining,Koramangala,Biriyani,2,260,520
ORD115919,2026-06-14 20:14:00.682584,Sunday,1,Raining,Indraninagar,Fish Finger,4,70,280
ORD115920,2026-06-14 13:28:00.682584,Sunday,1,Raining,Koramangala,Biriyani,3,260,780
ORD115921,2026-06-14 14:10:00.682584,Sunday,1,Raining,Whitefield,Biriyani,4,260,1040
ORD115922,2026-06-14 13:26:00.682584,Sunday,1,Raining,Indraninagar,Biriyani,4,260,1040
ORD115923,2026-06-14 13:22:00.682584,Sunday,1,Raining,Whitefield,Biriyani,4,260,1040
ORD115924,2026-06-14 20:37:00.682584,Sunday,1,Raining,Koramangala,Biriyani,2,260,520
ORD115925,2026-06-14 17:50:00.682584,Sunday,1,Raining,Indraninagar,Cold Drink,1,60,60
ORD115926,2026-06-14 18:21:00.682584,Sunday,1,Raining,Whitefield,Biriyani,1,260,260
ORD115927,2026-06-14 21:29:00.682584,Sunday,1,Raining,Whitefield,Chicken Bharta,4,250,1000
ORD115928,2026-06-14 13:52:00.682584,Sunday,1,Raining,Koramangala,Biriyani,2,260,520
ORD115929,2026-06-14 21:16:00.682584,Sunday,1,Raining,HSR Layout,Biriyani,4,260,1040
ORD115930,2026-06-14 16:29:00.682584,Sunday,1,Raining,HSR Layout,Momo,3,120,360
ORD115931,2026-06-14 17:06:00.682584,Sunday,1,Raining,Whitefield,Aloo Paratha,4,30,120
ORD115932,2026-06-14 18:18:00.682584,Sunday,1,Raining,Whitefield,Momo,2,120,240
ORD115933,2026-06-14 20:47:00.682584,Sunday,1,Raining,Koramangala,Biriyani,3,260,780
ORD115934,2026-06-14 14:08:00.682584,Sunday,1,Raining,HSR Layout,Biriyani,2,260,520
ORD115935,2026-06-14 15:10:00.682584,Sunday,1,Raining,HSR Layout,Momo,4,120,480
ORD115936,2026-06-14 22:46:00.682584,Sunday,1,Raining,HSR Layout,Biriyani,1,260,260
ORD115937,2026-06-14 19:51:00.682584,Sunday,1,Raining,Indraninagar,Cold Drink,3,60,180
